"player_id","height","breakpoint_saved_pct","second_serve_win_pct","first_serve_pct","first_serve_win_pct","win_rate","age","mean_rank_points","ace_point_pct"
"105633",183,0.570348442407266,0.185640117458897,0.718825178989175,0.467677747153284,27.2727272727273,27.6443645904583,239.729166666667,0.0736466346385286
"105671",178,0.543514716492658,0.221498346520365,0.722272687649601,0.392413733706775,32,26.6759773724809,557.639705882353,0.0470334730166592
"105902",183,0.548511904761905,0.220319212207607,0.766050101739762,0.412257909757478,16.6666666666667,26.49952087609,89.4,0.125539469009461
"106296",183,0.576939726939727,0.176860586468085,0.674324329145128,0.425342401975052,33.3333333333333,25.1237736710042,458.375,0.0742346261872548
"103917",190,0.633809913377221,0.207702608983981,0.729146474704196,0.442305972741048,40.9090909090909,35.7892205900472,637.010683760684,0.0703285061557314
"104291",185,0.57248758466319,0.223613898330378,0.717665625367732,0.383732000357635,38.6363636363636,34.1633897455827,764.385076252723,0.0502758329065586
"104620",183,0.659717643467643,0.139931903307707,0.645741010262704,0.480259903873464,41.1764705882353,32.5889117043186,314.585714285714,0.022642478134171
"104665",180,0.533544227530296,0.167414272157073,0.655659078472404,0.429176045066938,45.6521739130435,33.0749714807126,622.535238095238,0.0210600575181477
"104797",188,0.60328710300151,0.172781713752993,0.727308110216747,0.484102493969203,37.8378378378378,31.4621611165731,637.498447204969,0.0891607592190802
"104898",190,0.580129123871432,0.208364333998653,0.74019132562378,0.431481989967132,43.8461538461538,30.9965497224072,951.726628214372,0.0912582875171364
"104999",190,0.60434575480522,0.179347766244488,0.71071452148077,0.451547047039168,40.1785714285714,30.3805603513316,1083.37562189055,0.0760328882996467
"105051",188,0.597513536549136,0.186279922677286,0.731427229039403,0.447703895198562,38.8059701492537,30.5980765699318,708.016416510319,0.087447057024538
"105132",190,0.551773122710623,0.205469478998774,0.731988496289616,0.4318336722197,38.4615384615385,30.1463723476937,446.55,0.0652098690566402
"105357",183,0.60604056661749,0.20810876863007,0.695314245707483,0.424282012943836,43.4782608695652,29.4168404148897,836.935576923077,0.0541048059015325
"105376",185,0.561376142552613,0.220042012485805,0.746127148649251,0.4054414895077,43.75,28.9541917002541,727.072751322751,0.0866529405847513
"105449",188,0.636860906798425,0.212770052321742,0.752009859134872,0.444661968491684,46.1538461538462,28.3784318199107,1110.11243386243,0.0923721639711636
"105561",183,0.6970660466984,0.177343479971712,0.659828961560245,0.430797834247395,37.5,27.4227697923983,434.65,0.049798132839444
"105575",175,0.599030991455234,0.215593307777551,0.694302906137979,0.407400019269538,38.8888888888889,28.1825233858102,551.545454545455,0.048668407504685
"105577",193,0.634884444812674,0.20520746044999,0.764372677784233,0.453679266694433,37.7358490566038,27.9751892642947,540.341666666667,0.113986237879137
"105583",180,0.578458774978945,0.172423757498659,0.680138158161495,0.458929443881986,44.6153846153846,28.0351685325476,896.305316091954,0.045578269923562
"105643",190,0.593408095391699,0.195310293197646,0.690428180030653,0.42626139124631,39.1891891891892,27.8218582244332,751.371647509579,0.0439669042953908
"105657",193,0.628506917789812,0.221976588579041,0.772649365418077,0.449884679431987,36.25,27.7126737593455,626.312711291413,0.141281248125773
"106045",180,0.529680932909593,0.218243563578438,0.72197851191554,0.413804110259953,38.3333333333333,26.3027303707616,628.611633372503,0.0885786844295148
"103852",188,0.643592195731619,0.20293223396036,0.767851782926022,0.457021327316425,47.1153846153846,36.5948638630377,1064.28367346939,0.13948327698905
"104259",178,0.605288737274674,0.212832274978304,0.721724691386394,0.439734013938544,54.6153846153846,34.5636835432718,1169.96311768919,0.06505225963046
"104312",190,0.55789451406075,0.208939691866559,0.717794314236468,0.414866195491315,49.5575221238938,34.3616274601647,844.117794486215,0.0724503167679189
"104534",175,0.519966493706717,0.190129487204379,0.67806122502459,0.419718580857053,47.3684210526316,32.5485208000681,602.491666666667,0.0327369130635087
"104586",196,0.5859443777511,0.19324681684099,0.705948693611341,0.448752828488161,50,33.1225188227286,302.071428571429,0.0737988171673929
"104871",188,0.621006583281329,0.182560024940846,0.742205078667075,0.465869383375683,48.8372093023256,31.4335345238864,834.361471861472,0.109701150195741
"105077",188,0.598395416614371,0.196869064042799,0.68393086017031,0.425778610517982,47.0588235294118,30.3207214743833,1290.08796296296,0.0470269391291743
"105173",183,0.563068365318601,0.1986866004394,0.696429100883251,0.426813232959921,51.2658227848101,29.9749414442516,1177.88985088985,0.0625708642843321
"105226",180,0.656740481740482,0.214768528918503,0.664542372839601,0.395807530453117,50,30.0862422997875,268.8125,0.0426039764321895
"105332",196,0.573461625950451,0.217293127285313,0.767521879798842,0.397196772303903,51.8987341772152,29.1592614656281,1078.86392811297,0.110182238177886
"105373",190,0.600332652383736,0.194077898939711,0.681615124708115,0.422611896081227,48,28.9581921994622,799.244658119658,0.0500227199070191
